"VMailMessage","DayMins","EveMins","NightMins","IntlMins","CustServCalls","DayCalls","DayCharge","EveCalls","EveCharge","NightCalls","NightCharge","IntlCalls","IntlCharge","AreaCode","Phone","AccountLength","Churn","IntlPlan","VMailPlan","State"
0,241.900,145.200,214.500,6.600,1,104,41.120,112,12.340,105,9.650,5,1.780,"415","343-2077",24,"0",0,0,"HI"
0,242.500,245.400,219.600,10.000,3,83,41.230,97,20.860,80,9.880,3,2.700,"415","331-1391",149,"1",0,0,"OR"
0,288.000,255.800,233.400,13.400,0,120,48.960,90,21.740,99,10.500,4,3.620,"408","373-6922",116,"1",0,0,"SC"
19,165.800,186.900,249.700,0.000,1,122,28.190,89,15.890,78,11.240,0,0.000,"415","383-4802",87,"0",0,1,"CA"
0,294.200,232.500,195.000,9.000,0,100,50.010,53,19.760,64,8.780,1,2.430,"408","344-5181",119,"1",0,0,"CT"
28,225.800,193.000,232.400,8.400,4,94,38.390,117,16.410,100,10.460,9,2.270,"510","411-9554",114,"0",0,1,"RI"
29,83.600,203.900,229.500,8.100,1,131,14.210,131,17.330,73,10.330,3,2.190,"408","404-5283",106,"0",0,1,"AL"
0,154.600,263.000,367.700,15.500,1,56,26.280,84,22.360,89,16.550,2,4.190,"408","339-3636",153,"0",0,0,"AR"
0,133.500,219.600,210.000,11.700,1,51,22.700,96,18.670,74,9.450,4,3.160,"415","417-7913",101,"0",1,0,"MO"
24,218.200,348.500,212.600,7.500,3,88,37.090,108,29.620,118,9.570,7,2.030,"510","355-9993",121,"0",0,1,"MA"
0,216.200,222.200,192.000,3.100,2,67,36.750,133,18.890,95,8.640,1,0.840,"415","360-7079",133,"0",0,0,"LA"
0,194.100,176.600,302.800,7.000,2,121,33.000,110,15.010,136,13.630,7,1.890,"415","333-2611",55,"0",0,0,"WA"
0,153.100,234.100,329.200,9.900,3,102,26.030,77,19.900,74,14.810,9,2.670,"510","378-4294",109,"0",0,0,"AR"
38,107.900,140.400,253.600,10.500,0,90,18.340,94,11.930,79,11.410,2,2.840,"408","404-5057",83,"0",0,1,"MD"
0,103.400,189.300,227.200,14.400,1,94,17.580,125,16.090,125,10.220,3,3.890,"408","339-2734",107,"0",0,0,"CT"
0,143.700,170.700,287.700,7.800,1,116,24.430,99,14.510,95,12.950,5,2.110,"408","388-6658",82,"0",0,0,"WV"
0,303.900,260.900,312.100,5.300,1,95,51.660,114,22.180,89,14.040,3,1.430,"510","352-6976",89,"1",0,0,"OK"
0,150.300,255.900,136.700,12.500,2,101,25.550,112,21.750,62,6.150,4,3.380,"415","351-1466",124,"0",0,0,"ND"
33,219.700,186.800,184.500,9.500,2,137,37.350,94,15.880,113,8.300,2,2.570,"415","375-8761",101,"0",0,1,"IN"
25,164.900,209.300,231.200,6.700,1,110,28.030,105,17.790,55,10.400,9,1.810,"510","396-4460",24,"0",0,1,"MN"
0,154.100,204.200,196.200,9.800,2,104,26.200,112,17.360,92,8.830,4,2.650,"408","366-5640",39,"0",0,0,"ME"
0,144.800,164.900,231.500,8.200,2,84,24.620,141,14.020,75,10.420,4,2.210,"510","367-9259",16,"0",0,0,"NM"
0,204.000,225.100,240.300,9.600,1,69,34.680,110,19.130,85,10.810,5,2.590,"415","407-8575",76,"0",0,0,"KY"
0,230.400,225.000,198.500,7.600,3,117,39.170,101,19.130,111,8.930,6,2.050,"415","327-4795",119,"0",0,0,"ID"
0,193.400,116.900,243.300,9.300,2,99,32.880,88,9.940,109,10.950,4,2.510,"408","368-8555",78,"0",0,0,"OH"
0,139.200,191.400,286.500,11.800,3,140,23.660,113,16.270,125,12.890,3,3.190,"408","328-9006",78,"0",0,0,"DE"
0,89.700,260.100,170.100,13.500,5,118,15.250,79,22.110,93,7.650,11,3.650,"408","345-1524",101,"1",0,0,"OK"
0,83.400,232.200,146.700,7.600,1,110,14.180,137,19.740,114,6.600,5,2.050,"415","369-3214",132,"0",0,0,"KS"
0,97.600,105.500,220.200,11.600,1,98,16.590,118,8.970,105,9.910,9,3.130,"415","332-1494",96,"0",0,0,"MT"
0,275.800,189.500,223.900,7.400,2,103,46.890,108,16.110,93,10.080,5,2.000,"415","335-2019",159,"1",0,0,"VT"
26,132.000,173.300,203.500,11.600,1,100,22.440,121,14.730,108,9.160,5,3.130,"408","418-7478",119,"0",0,1,"DC"
0,168.900,123.900,266.300,2.900,2,128,28.710,99,10.530,105,11.980,7,0.780,"415","414-6541",121,"0",0,0,"AL"
0,148.200,285.100,166.400,6.200,2,71,25.190,91,24.230,155,7.490,3,1.670,"408","369-6308",86,"0",0,0,"MI"
29,239.500,203.800,167.800,9.900,0,82,40.720,105,17.320,70,7.550,6,2.670,"415","349-4762",68,"0",0,1,"NY"
33,155.200,268.300,186.400,9.700,3,139,26.380,79,22.810,71,8.390,4,2.620,"510","406-5532",138,"0",0,1,"OK"
24,142.100,183.400,164.800,9.600,1,124,24.160,129,15.590,114,7.420,4,2.590,"510","351-4616",115,"0",0,1,"FL"
0,107.500,256.400,247.200,12.600,2,121,18.280,46,21.790,131,11.120,3,3.400,"408","397-8011",161,"0",0,0,"NM"
22,240.800,75.900,224.600,7.100,2,102,40.940,106,6.450,115,10.110,3,1.920,"510","395-1898",87,"0",0,1,"OR"
0,115.100,211.300,136.100,13.800,2,114,19.570,70,17.960,85,6.120,3,3.730,"408","341-9890",108,"1",1,0,"MI"
0,226.300,223.000,255.600,13.000,4,88,38.470,107,18.960,92,11.500,3,3.510,"408","329-2789",86,"0",0,0,"MD"
0,156.600,247.600,192.300,12.300,3,88,26.620,75,21.050,115,8.650,5,3.320,"510","394-8006",95,"0",0,0,"MT"
38,220.100,234.300,237.300,10.100,4,78,37.420,71,19.920,85,10.680,4,2.730,"415","413-3412",179,"0",1,1,"AR"
36,96.800,170.600,166.000,13.400,2,123,16.460,105,14.500,85,7.470,4,3.620,"415","404-9978",111,"0",0,1,"MS"
0,129.900,173.300,247.200,11.200,3,112,22.080,83,14.730,130,11.120,3,3.020,"510","387-2919",91,"0",1,0,"AL"
0,148.700,259.000,149.500,12.700,2,80,25.280,94,22.020,107,6.730,6,3.430,"415","376-5908",65,"0",0,0,"NM"
17,183.200,252.800,156.700,9.700,0,95,31.140,125,21.490,95,7.050,3,2.620,"415","358-7379",112,"0",0,1,"MA"
0,184.500,224.000,180.500,11.600,1,118,31.370,95,19.040,82,8.120,3,3.130,"408","398-1959",162,"0",0,0,"UT"
0,18.900,258.400,109.600,14.800,1,92,3.210,81,21.960,74,4.930,4,4.000,"510","357-5784",110,"0",0,0,"MI"
0,128.600,134.000,210.600,11.400,0,83,21.860,114,11.390,113,9.480,2,3.080,"415","419-3167",106,"0",0,0,"DE"
0,172.100,211.700,182.200,11.600,1,105,29.260,99,17.990,105,8.200,6,3.130,"415","421-2955",74,"0",0,0,"MO"
23,224.000,233.500,293.900,8.800,1,126,38.080,89,19.850,104,13.230,4,2.380,"408","371-5875",163,"0",0,1,"LA"
30,183.800,183.400,235.000,11.600,0,102,31.250,123,15.590,52,10.580,7,3.130,"415","336-9053",113,"0",0,1,"ID"
0,224.400,159.500,192.800,13.000,1,90,38.150,88,13.560,74,8.680,2,3.510,"415","373-2782",73,"0",0,0,"TX"
0,192.100,312.900,130.200,7.900,3,98,32.660,135,26.600,94,5.860,2,2.130,"510","338-8478",116,"0",0,0,"FL"
0,153.000,141.100,171.500,10.300,1,123,26.010,127,11.990,76,7.720,15,2.780,"415","357-5696",91,"1",0,0,"SD"
51,283.900,192.000,196.300,10.000,1,98,48.260,109,16.320,85,8.830,4,2.700,"415","376-4484",144,"0",0,1,"FL"
0,120.300,240.400,216.400,7.700,4,108,20.450,84,20.430,74,9.740,3,2.080,"415","333-5101",140,"1",0,0,"OR"
23,221.900,254.700,250.500,7.200,2,114,37.720,84,21.650,117,11.270,5,1.940,"415","377-5441",120,"0",0,1,"RI"
0,159.500,167.200,138.600,10.200,0,96,27.120,123,14.210,106,6.240,4,2.750,"408","416-1845",59,"0",0,0,"AK"
0,173.500,194.100,208.000,16.200,3,93,29.500,76,16.500,112,9.360,10,4.370,"408","405-5681",116,"0",0,0,"AR"
0,120.800,169.800,194.100,11.900,4,96,20.540,101,14.430,63,8.730,3,3.210,"510","346-7656",97,"1",0,0,"ME"
0,147.200,175.200,136.300,13.300,2,121,25.020,87,14.890,80,6.130,3,3.590,"408","413-4811",91,"0",0,0,"LA"
0,159.100,269.800,220.400,10.300,1,104,27.050,106,22.930,116,9.920,4,2.780,"415","345-9598",140,"0",0,0,"ME"
0,82.300,167.200,194.700,7.200,1,77,13.990,80,14.210,70,8.760,4,1.940,"415","414-9119",89,"0",0,0,"CT"
31,107.700,188.900,196.200,8.900,0,124,18.310,104,16.060,98,8.830,3,2.400,"510","386-2317",103,"0",0,1,"DC"
0,150.900,161.800,167.700,11.700,3,79,25.650,87,13.750,115,7.550,5,3.160,"510","379-5933",56,"0",0,0,"ID"
0,237.900,247.600,208.900,13.900,1,125,40.440,93,21.050,68,9.400,4,3.750,"415","358-9095",128,"1",0,0,"NJ"
15,154.600,245.600,148.600,9.100,1,128,26.280,106,20.880,90,6.690,4,2.460,"415","405-3335",132,"0",0,1,"HI"
0,214.100,240.500,188.900,10.100,1,77,36.400,94,20.440,75,8.500,3,2.730,"415","379-3953",54,"0",1,0,"DE"
0,178.300,189.000,129.100,14.600,0,137,30.310,76,16.070,102,5.810,5,3.940,"415","347-7741",108,"0",0,0,"MA"
0,89.500,179.300,225.100,12.300,3,66,15.220,104,15.240,116,10.130,1,3.320,"415","408-7015",89,"0",0,0,"NY"
26,183.900,240.700,185.700,15.000,1,83,31.260,93,20.460,125,8.360,3,4.050,"510","363-8715",138,"0",0,1,"KS"
0,129.600,246.200,172.100,9.400,3,79,22.030,99,20.930,124,7.740,10,2.540,"415","359-2197",140,"0",0,0,"WI"
0,197.000,201.000,151.200,11.600,1,79,33.490,114,17.090,111,6.800,5,3.130,"408","380-9879",131,"0",0,0,"GA"
0,250.300,260.600,195.000,13.300,2,100,42.550,90,22.150,104,8.780,2,3.590,"510","365-5979",46,"1",0,0,"KS"
0,203.200,235.800,224.900,15.100,2,99,34.540,131,20.040,112,10.120,6,4.080,"510","353-9339",60,"0",0,0,"ND"
0,160.000,175.400,184.800,9.900,2,123,27.200,96,14.910,99,8.320,3,2.670,"408","343-7734",118,"0",1,0,"MA"
0,163.100,291.700,96.400,11.200,0,94,27.730,108,24.790,111,4.340,3,3.020,"408","334-2961",155,"0",1,0,"RI"
19,146.500,246.400,199.000,4.100,1,73,24.910,65,20.940,114,8.960,4,1.110,"415","400-3147",82,"0",0,1,"OR"
0,179.500,162.300,264.500,6.600,1,125,30.520,139,13.800,133,11.900,2,1.780,"510","359-1441",96,"0",0,0,"PA"
0,213.900,151.900,260.100,12.200,3,95,36.360,70,12.910,124,11.700,5,3.290,"510","408-4142",106,"0",0,0,"MD"
0,179.200,175.200,228.600,9.900,2,111,30.460,130,14.890,92,10.290,6,2.670,"415","334-3289",169,"0",0,0,"HI"
0,143.700,297.800,212.600,11.400,4,114,24.430,98,25.310,86,9.570,8,3.080,"510","379-3132",129,"0",0,0,"WY"
0,39.500,264.300,185.800,10.000,0,78,6.720,106,22.470,90,8.360,6,2.700,"408","377-6635",145,"0",0,0,"SC"
31,265.300,147.600,259.300,12.900,1,94,45.100,95,12.550,117,11.670,1,3.480,"415","347-9421",13,"0",0,1,"MT"
0,180.200,97.700,181.700,8.400,1,134,30.630,85,8.300,134,8.180,3,2.270,"415","386-8943",103,"0",0,0,"WI"
0,195.700,209.100,201.100,8.300,1,116,33.270,87,17.770,73,9.050,3,2.240,"510","390-9627",102,"1",0,0,"ME"
0,126.100,274.700,184.400,9.800,1,112,21.440,126,23.350,95,8.300,4,2.650,"415","367-8924",85,"0",0,0,"MO"
38,240.400,201.800,206.100,16.100,0,112,40.870,102,17.150,112,9.270,6,4.350,"510","381-9234",161,"0",0,1,"IN"
0,249.900,254.500,273.200,8.900,2,127,42.480,118,21.630,98,12.290,6,2.400,"510","330-9354",68,"1",0,0,"IN"
31,224.700,134.500,120.300,7.500,1,69,38.200,81,11.430,104,5.410,5,2.030,"408","351-7005",40,"1",0,1,"MA"
22,166.500,183.000,121.000,8.500,0,93,28.310,92,15.560,102,5.440,3,2.300,"415","398-9870",190,"0",0,1,"UT"
31,228.600,248.500,167.100,9.000,3,88,38.860,109,21.120,124,7.520,1,2.430,"408","410-7108",64,"0",0,1,"FL"
0,150.000,285.900,190.600,9.400,0,69,25.500,73,24.300,121,8.580,15,2.540,"415","375-8238",144,"0",1,0,"NV"
0,299.400,61.900,196.900,6.600,2,71,50.900,88,5.260,89,8.860,7,1.780,"408","375-9999",84,"0",1,0,"OH"
0,215.900,217.000,342.800,5.200,1,67,36.700,108,18.450,130,15.430,2,1.400,"408","410-4739",52,"0",0,0,"PA"
0,249.900,242.500,151.700,15.300,1,95,42.480,104,20.610,121,6.830,6,4.130,"510","420-9971",115,"1",1,0,"WV"
0,161.900,200.900,134.000,10.700,1,138,27.520,114,17.080,134,6.030,4,2.890,"415","330-2693",112,"0",1,0,"WV"
20,214.600,235.100,162.800,14.800,0,101,36.480,132,19.980,132,7.330,12,4.000,"415","421-3528",139,"0",0,1,"MI"
45,130.500,208.400,141.600,11.000,4,114,22.190,94,17.710,114,6.370,5,2.970,"510","364-7644",55,"1",0,1,"FL"
0,259.800,242.300,168.800,5.400,0,85,44.170,117,20.600,72,7.600,1,1.460,"415","416-5662",85,"0",0,0,"NE"
0,61.600,77.100,173.000,8.200,4,117,10.470,85,6.550,99,7.790,7,2.210,"408","360-1171",144,"1",0,0,"NY"
0,154.500,216.200,229.800,13.700,1,84,26.270,91,18.380,82,10.340,3,3.700,"510","329-6144",81,"0",0,0,"UT"
0,154.000,329.800,288.000,5.600,3,122,26.180,88,28.030,117,12.960,2,1.510,"415","405-3916",92,"1",0,0,"MO"
33,184.200,312.600,264.000,12.200,1,111,31.310,89,26.570,55,11.880,4,3.290,"415","356-7817",63,"0",0,1,"MT"
0,54.800,173.000,195.100,7.500,1,92,9.320,103,14.710,125,8.780,3,2.030,"408","418-6512",99,"0",0,0,"TN"
0,262.300,198.900,165.900,6.600,3,114,44.590,96,16.910,90,7.470,5,1.780,"415","336-6533",74,"0",0,0,"AK"
34,162.100,171.800,259.800,9.600,4,83,27.560,117,14.600,76,11.690,3,2.590,"510","356-8449",108,"1",0,1,"TN"
31,237.200,213.100,192.700,10.700,1,85,40.320,100,18.110,87,8.670,4,2.890,"415","368-3287",93,"0",0,1,"MA"
41,155.900,162.300,127.600,13.100,3,122,26.500,107,13.800,105,5.740,5,3.540,"415","400-6999",83,"0",0,1,"AZ"
0,253.200,237.900,154.300,9.700,4,89,43.040,114,20.220,85,6.940,7,2.620,"415","400-5511",101,"0",0,0,"HI"
0,151.800,103.600,156.300,12.200,1,115,25.810,116,8.810,86,7.030,4,3.290,"408","348-9383",91,"0",1,0,"AL"
0,170.700,179.100,281.900,8.200,3,55,29.020,108,15.220,89,12.690,9,2.210,"510","354-2189",40,"0",1,0,"MN"
0,180.300,208.000,181.200,12.800,2,67,30.650,68,17.680,101,8.150,6,3.460,"415","405-1370",60,"0",0,0,"NH"
35,157.500,189.600,227.000,11.100,3,109,26.780,67,16.120,76,10.220,2,3.000,"408","409-4671",147,"1",1,1,"ND"
0,145.600,230.900,181.500,11.400,1,102,24.750,87,19.630,86,8.170,7,3.080,"415","386-4581",99,"0",0,0,"NY"
0,198.400,216.900,112.800,13.100,0,147,33.730,121,18.440,125,5.080,4,3.540,"415","418-8770",72,"0",0,0,"KY"
0,142.300,122.800,229.500,12.800,2,75,24.190,106,10.440,94,10.330,9,3.460,"408","400-1636",111,"0",0,0,"MT"
0,253.500,117.900,248.500,14.000,0,104,43.100,123,10.020,104,11.180,2,3.780,"415","360-1406",124,"0",0,0,"AZ"
28,221.600,288.400,240.300,9.000,1,74,37.670,100,24.510,105,10.810,2,2.430,"415","370-8463",86,"0",0,1,"MI"
0,106.400,140.200,90.900,11.400,1,84,18.090,104,11.920,81,4.090,3,3.080,"415","377-7399",74,"0",0,0,"UT"
0,110.000,147.300,190.500,6.400,0,91,18.700,75,12.520,73,8.570,7,1.730,"415","342-2013",16,"0",1,0,"IL"
0,149.700,212.500,245.900,12.600,3,71,25.450,97,18.060,67,11.070,4,3.400,"415","344-5206",140,"0",0,0,"CO"
0,207.000,167.400,238.200,2.600,1,109,35.190,80,14.230,117,10.720,6,0.700,"408","344-4022",94,"0",0,0,"WY"
0,268.700,301.000,167.000,5.800,2,120,45.680,147,25.590,140,7.520,1,1.570,"415","330-4978",80,"1",0,0,"NJ"
28,124.700,250.400,216.400,7.800,1,105,21.200,78,21.280,128,9.740,8,2.110,"408","387-3422",123,"0",0,1,"DC"
0,233.800,266.500,212.700,7.600,2,104,39.750,94,22.650,104,9.570,3,2.050,"510","409-8814",77,"0",0,0,"OR"
0,131.900,272.700,192.800,7.100,1,93,22.420,106,23.180,105,8.680,4,1.920,"510","345-8350",110,"0",0,0,"CO"
0,105.700,141.800,180.500,6.600,2,95,17.970,100,12.050,105,8.120,12,1.780,"415","389-8096",65,"0",0,0,"NM"
33,203.900,187.600,101.700,10.500,3,106,34.660,99,15.950,107,4.580,6,2.840,"415","402-1381",136,"0",1,1,"AK"
0,199.200,126.000,289.200,7.600,1,124,33.860,86,10.710,135,13.010,3,2.050,"408","392-6239",145,"0",0,0,"VA"
0,203.300,228.900,222.200,14.300,1,70,34.560,97,19.460,118,10.000,3,3.860,"408","406-5003",75,"0",0,0,"NC"
0,90.400,276.200,146.500,12.700,1,108,15.370,77,23.480,111,6.590,2,3.430,"510","332-1502",46,"0",0,0,"WA"
0,113.200,185.500,237.300,9.500,1,86,19.240,97,15.770,145,10.680,5,2.570,"415","375-4900",80,"0",0,0,"OR"
0,178.400,247.000,259.900,9.600,0,143,30.330,123,21.000,105,11.700,2,2.590,"408","384-6654",106,"0",0,0,"FL"
39,116.900,276.500,289.900,12.300,0,127,19.870,88,23.500,125,13.050,2,3.320,"415","354-7718",141,"0",0,1,"IN"
0,96.700,193.800,171.700,9.700,2,97,16.440,95,16.470,88,7.730,3,2.620,"415","380-3974",85,"0",0,0,"AR"
0,214.800,131.000,216.900,9.400,3,87,36.520,114,11.140,104,9.760,3,2.540,"415","402-2072",70,"0",0,0,"WV"
30,177.300,211.800,240.200,9.300,3,95,30.140,102,18.000,108,10.810,7,2.510,"510","409-9494",129,"0",0,1,"NE"
0,280.000,202.200,156.800,10.400,0,113,47.600,90,17.190,103,7.060,4,2.810,"415","417-1488",84,"1",0,0,"CA"
0,205.400,134.900,310.500,10.300,3,101,34.920,77,11.470,83,13.970,2,2.780,"415","363-3571",146,"0",0,0,"VA"
0,215.300,242.400,279.800,12.100,0,58,36.600,91,20.600,105,12.590,9,3.270,"415","374-7285",97,"0",0,0,"CT"
0,167.600,154.500,281.400,17.300,2,100,28.490,90,13.130,107,12.660,3,4.670,"415","388-4282",112,"0",0,0,"NE"
0,160.700,146.800,287.800,8.200,0,69,27.320,106,12.480,144,12.950,5,2.210,"510","409-5519",116,"0",0,0,"AR"
0,211.600,216.900,153.500,7.800,1,70,35.970,80,18.440,60,6.910,1,2.110,"408","338-9472",126,"0",0,0,"UT"
0,129.500,354.200,145.500,10.900,1,56,22.020,118,30.110,93,6.550,3,2.940,"415","386-9774",102,"0",0,0,"MD"
35,197.300,141.100,212.100,10.100,2,134,33.540,99,11.990,90,9.540,4,2.730,"415","408-8269",147,"1",0,1,"MT"
29,151.100,244.700,154.400,13.800,2,121,25.690,88,20.800,91,6.950,2,3.730,"408","422-4394",185,"0",0,1,"MT"
0,144.000,224.700,227.700,10.000,1,102,24.480,73,19.100,91,10.250,7,2.700,"408","329-2045",96,"0",0,0,"WY"
0,268.400,174.400,193.500,11.600,1,81,45.630,115,14.820,96,8.710,4,3.130,"408","405-2209",138,"0",1,0,"IL"
24,219.900,208.500,352.500,8.100,3,118,37.380,116,17.720,111,15.860,4,2.190,"415","365-5682",147,"0",1,1,"OH"
0,154.700,298.000,210.200,11.100,0,102,26.300,108,25.330,95,9.460,3,3.000,"408","339-4636",50,"0",0,0,"NH"
0,210.700,219.200,179.700,7.200,1,116,35.820,86,18.630,83,8.090,6,1.940,"415","404-4481",67,"0",0,0,"AZ"
0,216.200,185.700,300.000,10.000,2,95,36.750,105,15.780,143,13.500,5,2.700,"510","333-9643",148,"0",0,0,"NV"
32,183.400,269.100,203.500,6.700,5,94,31.180,120,22.870,38,9.160,4,1.810,"415","390-5267",97,"0",0,1,"DE"
0,107.000,105.700,243.100,12.800,4,63,18.190,67,8.980,74,10.940,3,3.460,"510","420-7823",100,"1",0,0,"FL"
32,218.400,236.700,192.200,13.200,0,93,37.130,132,20.120,137,8.650,3,3.560,"415","358-1346",62,"1",1,1,"ME"
0,154.200,110.200,227.400,9.200,2,119,26.210,98,9.370,117,10.230,5,2.480,"510","408-4195",130,"0",0,0,"NV"
0,248.600,174.900,207.200,6.100,3,102,42.260,93,14.870,86,9.320,3,1.650,"415","352-7234",101,"0",0,0,"WI"
0,195.900,228.600,303.500,12.200,3,86,33.300,82,19.430,94,13.660,4,3.290,"415","397-5911",146,"0",0,0,"AK"
0,226.700,168.400,188.700,10.200,0,94,38.540,129,14.310,117,8.490,1,2.750,"510","370-1525",68,"0",0,0,"MN"
0,202.400,230.700,202.000,10.200,3,115,34.410,115,19.610,127,9.090,2,2.750,"415","336-1462",36,"0",0,0,"MO"
0,139.900,223.600,240.800,12.700,2,117,23.780,96,19.010,93,10.840,4,3.430,"415","336-9327",72,"0",0,0,"VT"
0,220.800,148.500,183.900,7.600,2,77,37.540,87,12.620,100,8.280,3,2.050,"510","403-4200",81,"0",0,0,"MA"
0,252.400,167.900,248.300,10.700,2,74,42.910,81,14.270,110,11.170,3,2.890,"415","336-6997",136,"0",0,0,"MD"
0,152.700,257.500,198.100,9.400,1,105,25.960,80,21.890,93,8.910,4,2.540,"415","341-8467",157,"0",0,0,"WA"
0,227.400,73.200,114.300,4.700,0,90,38.660,135,6.220,99,5.140,7,1.270,"510","393-3194",133,"0",0,0,"GA"
0,164.600,270.600,230.400,8.000,0,110,27.980,103,23.000,109,10.370,3,2.160,"510","360-7477",116,"0",0,0,"IL"
0,187.200,114.700,104.700,13.200,1,110,31.820,116,9.750,83,4.710,5,3.560,"408","364-8731",39,"0",0,0,"TN"
0,184.600,196.000,226.500,7.800,1,102,31.380,117,16.660,122,10.190,1,2.110,"510","413-2201",155,"0",0,0,"KY"
0,123.800,319.000,237.600,7.300,2,107,21.050,125,27.120,78,10.690,4,1.970,"510","370-3032",91,"0",0,0,"UT"
0,206.400,128.000,194.500,8.800,2,122,35.090,102,10.880,84,8.750,5,2.380,"510","355-9508",137,"0",0,0,"MI"
24,212.700,257.500,227.800,9.700,2,73,36.160,103,21.890,119,10.250,13,2.620,"415","334-8967",120,"0",0,1,"MO"
30,272.500,253.000,180.800,8.700,3,105,46.330,83,21.510,123,8.140,6,2.350,"415","380-6074",83,"0",0,1,"MO"
31,222.800,180.500,151.300,13.000,0,98,37.880,105,15.340,101,6.810,4,3.510,"415","347-4626",114,"0",0,1,"DE"
39,236.100,289.200,175.400,9.100,2,107,40.140,110,24.580,107,7.890,4,2.460,"415","380-6342",125,"0",0,1,"GA"
0,209.900,221.300,210.000,8.200,1,112,35.680,82,18.810,93,9.450,3,2.210,"408","372-6623",158,"0",0,0,"MN"
23,160.300,202.400,191.100,7.400,0,87,27.250,101,17.200,122,8.600,3,2.000,"415","329-8056",95,"0",0,1,"OH"
14,143.200,169.900,221.600,11.600,1,99,24.340,91,14.440,77,9.970,1,3.130,"415","373-5928",127,"0",0,1,"AZ"
0,94.900,253.200,175.100,14.200,2,121,16.130,83,21.520,86,7.880,2,3.830,"408","369-7295",73,"0",0,0,"KY"
0,166.800,143.500,210.700,11.800,0,127,28.360,121,12.200,130,9.480,4,3.190,"510","350-2075",153,"0",0,0,"LA"
26,307.100,289.400,174.900,8.000,0,94,52.210,78,24.600,109,7.870,3,2.160,"415","387-5891",50,"0",1,1,"VT"
0,182.600,154.500,196.000,12.100,0,83,31.040,111,13.130,57,8.820,5,3.270,"415","393-5897",99,"0",0,0,"NY"
26,145.800,192.200,165.100,9.900,1,108,24.790,89,16.340,96,7.430,2,2.670,"408","410-4023",96,"0",0,1,"UT"
0,287.400,259.600,153.200,10.000,1,118,48.860,84,22.070,86,6.890,3,2.700,"415","328-5188",117,"1",1,0,"GA"
27,192.300,199.900,244.200,14.800,1,137,32.690,115,16.990,112,10.990,8,4.000,"408","405-7119",156,"0",0,1,"NJ"
0,213.200,120.700,244.400,7.500,1,79,36.240,116,10.260,102,11.000,4,2.030,"408","334-4354",121,"0",0,0,"MT"
35,110.500,208.300,87.400,13.900,4,101,18.790,81,17.710,77,3.930,2,3.750,"510","342-1004",103,"1",0,1,"MT"
0,221.000,204.500,118.000,6.800,4,126,37.570,110,17.380,98,5.310,3,1.840,"415","413-2238",37,"0",0,0,"TN"
38,236.600,197.500,209.500,9.500,2,69,40.220,68,16.790,102,9.430,10,2.570,"415","356-2093",80,"0",0,1,"WV"
0,46.500,186.000,167.500,9.600,4,104,7.910,114,15.810,95,7.540,4,2.590,"510","380-7816",138,"1",1,0,"DE"
0,192.800,158.000,235.500,12.700,1,68,32.780,86,13.430,105,10.600,6,3.430,"510","393-3507",57,"0",0,0,"AR"
0,163.500,143.700,253.400,12.600,1,136,27.800,111,12.210,82,11.400,5,3.400,"510","352-5815",94,"0",0,0,"MT"
0,212.700,225.200,195.100,7.000,1,72,36.160,90,19.140,99,8.780,6,1.890,"510","373-8900",201,"0",0,0,"UT"
21,232.400,211.900,273.000,5.000,3,96,39.510,118,18.010,102,12.290,5,1.350,"510","363-5819",173,"0",0,1,"ID"
0,146.400,176.600,212.600,7.800,1,123,24.890,113,15.010,102,9.570,5,2.110,"408","418-8850",116,"0",0,0,"FL"
0,222.400,327.000,208.000,8.700,1,78,37.810,111,27.800,104,9.360,9,2.350,"415","384-2372",75,"1",1,0,"TX"
0,274.600,161.100,194.400,9.200,2,105,46.680,121,13.690,123,8.750,4,2.480,"408","354-3040",88,"0",0,0,"OH"
0,206.300,154.900,263.600,12.400,0,97,35.070,98,13.170,82,11.860,12,3.350,"510","334-9806",80,"0",0,0,"NM"
0,61.200,92.300,197.400,13.700,5,111,10.400,88,7.850,114,8.880,3,3.700,"415","341-7686",113,"1",0,0,"WV"
46,224.900,188.200,254.600,12.100,0,97,38.230,84,16.000,61,11.460,2,3.270,"510","413-7170",162,"0",0,1,"MN"
27,182.100,169.700,164.700,10.600,2,91,30.960,98,14.420,86,7.410,5,2.860,"408","394-2445",64,"0",0,1,"NH"
0,296.400,214.800,133.900,11.400,4,99,50.390,89,18.260,107,6.030,3,3.080,"408","336-3819",122,"1",0,0,"IN"
0,179.400,143.000,116.300,11.200,1,70,30.500,93,12.160,113,5.230,5,3.020,"415","392-2459",121,"0",0,0,"SD"
0,55.600,288.700,111.200,12.100,2,97,9.450,83,24.540,110,5.000,3,3.270,"408","417-5034",185,"0",0,0,"FL"
0,92.800,159.600,148.700,8.800,1,92,15.780,87,13.570,115,6.690,5,2.380,"510","400-7987",86,"0",0,0,"TX"
0,169.500,157.600,98.200,10.600,0,96,28.820,94,13.400,70,4.420,7,2.860,"510","369-2899",84,"0",0,0,"MD"
0,63.700,195.800,210.100,10.000,1,101,10.830,95,16.640,87,9.450,6,2.700,"415","365-5629",116,"0",0,0,"SD"
30,129.600,233.000,297.000,14.500,1,107,22.030,104,19.810,93,13.370,5,3.920,"415","393-4843",67,"0",0,1,"WV"
0,81.900,253.800,213.100,8.900,2,75,13.920,114,21.570,125,9.590,1,2.400,"510","361-2349",119,"1",0,0,"TX"
